"Test","Batch","Maquina","Usuario","Total Pasos","Pasos Lentos","Tiempo Promedio Paso (min)","Estado","Error Type","Error Message","Origen Error"
"Test Usuario 22 - VICHADA - PUERTO CARREÃ‘O - AUTOS - CAMBIO DE BATERIA","batch22","COMZADMPT020","jorge.caicedo","42","16","0,265","PASSED","","",""
"Test Usuario 40 - PUTUMAYO - MOCOA - HOGARES - TRASLADO DE BIENES","batch40","COMZADMPT020","jorge.caicedo","42","16","0,267","PASSED","","",""
"Test Usuario 48 - MAGDALENA - CIENAGA - HOGARES - ORIENTACION JURIDICA TELEFONICA","batch48","COMZADMPT020","jorge.caicedo","42","16","0,27","PASSED","","",""
"Test Usuario 05 - CUNDINAMARCA - SOACHA - AUTOS - AMBULANCIA","batch5","COMZADMPT020","jorge.caicedo","42","20","0,298","PASSED","","",""
"Test Usuario 04 - ATLANTICO - BARANOA - AUTOS - FRENOS","batch4","COMZADMPT020","jorge.caicedo","40","18","0,446","PASSED","Otros","[java.lang.RuntimeException] No fue posible esperar el siguiente estado con until","TransicionarEstadosCaso.java:409"
"Test Usuario 38 - VAUPES - MITU - HOGARES - VIGILANTE SP","batch38","COMZADMPT020","jorge.caicedo","42","16","0,26","PASSED","","",""
"Test Usuario 49 - BOLIVAR - TURBACO - HOGARES - ORIENTACION MEDICA TELEFONICA","batch49","COMZADMPT020","jorge.caicedo","38","13","0,292","FAILED","UI","[java.lang.RuntimeException] Fallo la transicion a 'Programado' por timeout","ClickEstadoProgramado.java:129"
"Test Usuario 46 - NORTE DE SANTANDER - ARBOLEDAS - HOGARES - ASESORIA PSICOLOGICA","batch46","COMZADMPT020","jorge.caicedo","42","16","0,26","PASSED","","",""
"Test Usuario 09 - BOLIVAR - CARTAGENA LAGUNA CLUB - AUTOS - DESPLAZAMIENTO POR HORAS","batch9","PORTFLEX23M","andres.puerta","43","19","0,304","PASSED","","",""
"Test Usuario 18 - CESAR - VALLEDUPAR - AUTOS - TRASLADO VEHICULO DE REEMPLAZO","batch18","PORTFLEX23M","andres.puerta","43","16","0,277","PASSED","","",""
"Test Usuario 07 - NORTE DE SANTANDER - CUCUTA - AUTOS - CAMBIO LLANTAS","batch7","PORTFLEX23M","andres.puerta","43","19","0,29","PASSED","","",""
"Test Usuario 25 - AMAZONAS - ARARA - AUTOS - MANTENIMIENTO PREVENTIVO","batch25","PORTFLEX23M","andres.puerta","43","16","0,261","PASSED","","",""
"Test Usuario 35 - BOLIVAR - TURBACO - HOGARES - ORIENTACION DIGITAL","batch35","PORTFLEX23M","andres.puerta","43","15","0,26","PASSED","","",""
"Test Usuario 24 - VAUPÃ‰S - MITÃš - AUTOS - INSTALACION","batch24","PORTFLEX23M","andres.puerta","43","16","0,271","PASSED","","",""
"Test Usuario 06 - SANTANDER - BUCARAMANGA - AUTOS - GRUA","batch6","PORTFLEX23M","andres.puerta","43","17","0,297","PASSED","","",""
"Test Usuario 36 - NARIÃ‘O - IPIALES - HOGARES - FACILITADOR VIRTUAL","batch36","PORTFLEX23M","andres.puerta","43","16","0,26","PASSED","","",""
"Test Usuario 44 - ATLANTICO - AGUADA DE PABLO - HOGARES - SEGUIMIENTO A LA REPARACION","batch44","PORTFLEX23M","andres.puerta","43","16","0,285","PASSED","","",""
"Test Usuario 50 - NARIÃ‘O - IPIALES - HOGARES - PLAN DE ACCION","batch50","PORTFLEX23M","andres.puerta","39","15","0,313","FAILED","Otros","@{errorType=java.lang.RuntimeException; message=Fallo la transicion a 'Programado' por timeout; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 28 - ANTIOQUIA - ENVIGADO - HOGARES - ELECTRICISTA","batch28","PORTFLEX23M","andres.puerta","43","16","0,262","PASSED","","",""
"Test Usuario 45 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - REVISION Y REDACCION DE CONTRATOS","batch45","PORTFLEX23M","andres.puerta","43","18","0,311","PASSED","","",""
"Test Usuario 16 - SUCRE - SINCELEJO - AUTOS - DESPLAZAMIENTO VIAJERO","batch16","PORTFLEX23M","andres.puerta","43","16","0,288","PASSED","","",""
"Test Usuario 14 - TOLIMA - IBAGUE - AUTOS - CONDUCTOR FAMILIAR","batch14","PORTFLEX23M","andres.puerta","43","19","0,278","PASSED","","",""
"Test Usuario 01 - ANTIOQUIA - MEDELLIN - AUTOS - PASO DE GASOLINA","batch1","PORTFLEX23M","andres.puerta","43","21","0,412","PASSED","","",""
"Test Usuario 03 - VALLE DEL CAUCA - BAJO CALIMA - AUTOS - MECANICA BASICA","batch3","PORTFLEX23M","andres.puerta","43","22","0,456","PASSED","","",""
"Test Usuario 32 - SANTANORTE DE SANTANDER  - ARBOLEDAS - HOGARES - RETIRO DE ESCOMBROS","batch32","PORTFLEX23M","andres.puerta","43","16","0,261","PASSED","","",""
"Test Usuario 26 - PUTUMAYO - MOCOA - HOGARES - ATENCION VIRTUAL HOGAR","batch26","PORTFLEX23M","andres.puerta","43","16","0,264","PASSED","","",""
"Test Usuario 47 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - CONSEJERIA FAMILIAR VIRTUAL O TELEFONICO","batch47","PORTFLEX23M","andres.puerta","43","18","0,289","PASSED","","",""
"Test Usuario 13 - RISARALDA - PEREIRA - AUTOS - CONDUCTOR PROFESIONAL","batch13","PORTFLEX23M","andres.puerta","43","18","0,283","PASSED","","",""
"Test Usuario 31 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - VIDRIERO","batch31","PORTFLEX23M","andres.puerta","43","17","0,264","PASSED","","",""
"Test Usuario 33 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - DESAGUE POR INUNDACION","batch33","PORTFLEX23M","andres.puerta","43","16","0,262","PASSED","","",""
"Test Usuario 42 - ANTIOQUIA - ENVIGADO - HOGARES - SERVICIOS EXEQUIAL","batch42","PORTFLEX23M","andres.puerta","43","19","0,305","PASSED","","",""
"Test Usuario 02 - BOGOTA - BOGOTA - AUTOS - ABOGADO EN SITIO","batch2","PORTFLEX23M","andres.puerta","43","20","0,423","PASSED","","",""
"Test Usuario 39 - AMAZONAS - ARARA - HOGARES - HOSPEDAJE VIAJERO","batch39","PORTFLEX23M","andres.puerta","43","16","0,283","PASSED","","",""
"Test Usuario 21 - CASANARE - CARIBAYONA - AUTOS - DIAGNOSTICO VEHICULO","batch21","PORTFLEX23M","andres.puerta","43","19","0,271","PASSED","","",""
"Test Usuario 10 - NARIÃ‘O - PASTO - AUTOS - FACILITADOR VIRTUAL","batch10","PORTFLEX23M","andres.puerta","43","19","0,298","PASSED","","",""
"Test Usuario 43 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - GASTOS DE MUDANZA","batch43","PORTFLEX23M","andres.puerta","43","18","0,288","PASSED","","",""
"Test Usuario 27 - ANTIOQUIA - ENVIGADO - HOGARES - ABOGADO EN SITIO","batch27","PORTFLEX23M","andres.puerta","43","15","0,249","PASSED","","",""
"Test Usuario 41 - ANTIOQUIA - ENVIGADO - HOGARES - SECADO DE ALFOMBRAS","batch41","PORTFLEX23M","andres.puerta","43","16","0,295","PASSED","","",""
"Test Usuario 20 - ARAUCA - PANAMA DE ARAUCA - AUTOS - PARQUEADERO","batch20","PORTFLEX23M","andres.puerta","43","16","0,273","PASSED","","",""
"Test Usuario 11 - CAUCA - ALMAGUER - AUTOS - ABOGADO VIRTUAL","batch11","PORTFLEX23M","andres.puerta","43","19","0,31","PASSED","","",""
"Test Usuario 12 - QUINDIO - ARMENIA - AUTOS - ORIENTACION JURIDICA TELEFONICA AUTOS","batch12","PORTFLEX23M","andres.puerta","43","16","0,295","PASSED","","",""
"Test Usuario 30 - ATLANTICO - AGUADA DE PABLO - HOGARES - CERRAJERO HO","batch30","PORTFLEX23M","andres.puerta","43","16","0,26","PASSED","","",""
"Test Usuario 37 - VICHADA - PUERTO CARREÃ‘O - HOGARES - VIGILANTE","batch37","PORTFLEX23M","andres.puerta","43","16","0,284","PASSED","","",""
"Test Usuario 34 - MAGDALENA - CIÃ‰NAGA - HOGARES - ASESORIA JURIDICA PRESENCIAL","batch34","PORTFLEX23M","andres.puerta","39","13","0,237","FAILED","Otros","@{errorType=java.lang.RuntimeException; message=Fallo la transicion a 'Programado' por timeout; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 23 - VICHADA - PUERTO CARREÃ‘O  - AUTOS - CAMBIO DE DISPOSITIVO","batch23","PORTFLEX23M","andres.puerta","43","19","0,271","PASSED","","",""
"Test Usuario 19 - GUAJIRA - RIOHACHA - AUTOS - RESCATE PARQUEADERO","batch19","PORTFLEX23M","andres.puerta","43","18","0,275","PASSED","","",""
"Test Usuario 17 - CORDOBA - ABROJAL - AUTOS - HOSPEDAJE VIAJERO","batch17","PORTFLEX23M","andres.puerta","43","16","0,271","PASSED","","",""
"Test Usuario 08 - MAGDALENA - SANTA MARTA - AUTOS - CERRAJERO AUTOS COMPLEJIDAD BAJA","batch8","PORTFLEX23M","andres.puerta","39","17","0,368","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=No fue posible esperar el siguiente estado con until; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 29 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - PLOMERO","batch29","PORTFLEX23M","andres.puerta","43","16","0,267","PASSED","","",""
"Test Usuario 15 - META - VILLAVICENCIO - AUTOS - ESTANCIA CONDUCTOR POR HURTO","batch15","PORTFLEX23M","andres.puerta","43","19","0,293","PASSED","","",""
"Test Usuario 22 - VICHADA - PUERTO CARREÃ‘O - AUTOS - CAMBIO DE BATERIA","batch22","PORTFLEX23M","andres.puerta","43","16","0,271","PASSED","","",""
"Test Usuario 40 - PUTUMAYO - MOCOA - HOGARES - TRASLADO DE BIENES","batch40","PORTFLEX23M","andres.puerta","43","16","0,267","PASSED","","",""
"Test Usuario 48 - MAGDALENA - CIENAGA - HOGARES - ORIENTACION JURIDICA TELEFONICA","batch48","PORTFLEX23M","andres.puerta","43","16","0,296","PASSED","","",""
"Test Usuario 05 - CUNDINAMARCA - SOACHA - AUTOS - AMBULANCIA","batch5","PORTFLEX23M","andres.puerta","43","19","0,322","PASSED","","",""
"Test Usuario 04 - ATLANTICO - BARANOA - AUTOS - FRENOS","batch4","PORTFLEX23M","andres.puerta","23","11","0,217","FAILED","Otros","@{errorType=java.lang.RuntimeException; message=No se encontro el iframe OneScript para continuar con el formulario; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 38 - VAUPES - MITU - HOGARES - VIGILANTE SP","batch38","PORTFLEX23M","andres.puerta","43","19","0,285","PASSED","","",""
"Test Usuario 49 - BOLIVAR - TURBACO - HOGARES - ORIENTACION MEDICA TELEFONICA","batch49","PORTFLEX23M","andres.puerta","43","15","0,259","PASSED","","",""
"Test Usuario 46 - NORTE DE SANTANDER - ARBOLEDAS - HOGARES - ASESORIA PSICOLOGICA","batch46","PORTFLEX23M","andres.puerta","43","19","0,298","PASSED","","",""
"Test Usuario 09 - BOLIVAR - CARTAGENA LAGUNA CLUB - AUTOS - DESPLAZAMIENTO POR HORAS","batch9","COMEKSF001","mauricio.castano","42","16","0,246","PASSED","","",""
"Test Usuario 18 - CESAR - VALLEDUPAR - AUTOS - TRASLADO VEHICULO DE REEMPLAZO","batch18","COMEKSF001","mauricio.castano","42","16","0,242","PASSED","","",""
"Test Usuario 07 - NORTE DE SANTANDER - CUCUTA - AUTOS - CAMBIO LLANTAS","batch7","COMEKSF001","mauricio.castano","42","16","0,244","PASSED","","",""
"Test Usuario 25 - AMAZONAS - ARARA - AUTOS - MANTENIMIENTO PREVENTIVO","batch25","COMEKSF001","mauricio.castano","42","16","0,244","PASSED","","",""
"Test Usuario 35 - BOLIVAR - TURBACO - HOGARES - ORIENTACION DIGITAL","batch35","COMEKSF001","mauricio.castano","42","16","0,241","PASSED","","",""
"Test Usuario 24 - VAUPÃ‰S - MITÃš - AUTOS - INSTALACION","batch24","COMEKSF001","mauricio.castano","42","16","0,243","PASSED","","",""
"Test Usuario 06 - SANTANDER - BUCARAMANGA - AUTOS - GRUA","batch6","COMEKSF001","mauricio.castano","42","16","0,244","PASSED","","",""
"Test Usuario 36 - NARIÃ‘O - IPIALES - HOGARES - FACILITADOR VIRTUAL","batch36","COMEKSF001","mauricio.castano","42","16","0,241","PASSED","","",""
"Test Usuario 44 - ATLANTICO - AGUADA DE PABLO - HOGARES - SEGUIMIENTO A LA REPARACION","batch44","COMEKSF001","mauricio.castano","42","16","0,246","PASSED","","",""
"Test Usuario 50 - NARIÃ‘O - IPIALES - HOGARES - PLAN DE ACCION","batch50","COMEKSF001","mauricio.castano","42","15","0,232","PASSED","","",""
"Test Usuario 28 - ANTIOQUIA - ENVIGADO - HOGARES - ELECTRICISTA","batch28","COMEKSF001","mauricio.castano","42","16","0,242","PASSED","","",""
"Test Usuario 45 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - REVISION Y REDACCION DE CONTRATOS","batch45","COMEKSF001","mauricio.castano","42","16","0,245","PASSED","","",""
"Test Usuario 16 - SUCRE - SINCELEJO - AUTOS - DESPLAZAMIENTO VIAJERO","batch16","COMEKSF001","mauricio.castano","42","16","0,242","PASSED","","",""
"Test Usuario 14 - TOLIMA - IBAGUE - AUTOS - CONDUCTOR FAMILIAR","batch14","COMEKSF001","mauricio.castano","42","16","0,242","PASSED","","",""
"Test Usuario 01 - ANTIOQUIA - MEDELLIN - AUTOS - PASO DE GASOLINA","batch1","COMEKSF001","mauricio.castano","42","19","0,272","PASSED","","",""
"Test Usuario 03 - VALLE DEL CAUCA - BAJO CALIMA - AUTOS - MECANICA BASICA","batch3","COMEKSF001","mauricio.castano","42","19","0,273","PASSED","","",""
"Test Usuario 32 - SANTANORTE DE SANTANDER  - ARBOLEDAS - HOGARES - RETIRO DE ESCOMBROS","batch32","COMEKSF001","mauricio.castano","42","16","0,246","PASSED","","",""
"Test Usuario 26 - PUTUMAYO - MOCOA - HOGARES - ATENCION VIRTUAL HOGAR","batch26","COMEKSF001","mauricio.castano","42","16","0,239","PASSED","","",""
"Test Usuario 47 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - CONSEJERIA FAMILIAR VIRTUAL O TELEFONICO","batch47","COMEKSF001","mauricio.castano","42","15","0,229","PASSED","","",""
"Test Usuario 13 - RISARALDA - PEREIRA - AUTOS - CONDUCTOR PROFESIONAL","batch13","COMEKSF001","mauricio.castano","42","16","0,243","PASSED","","",""
"Test Usuario 31 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - VIDRIERO","batch31","COMEKSF001","mauricio.castano","42","16","0,245","PASSED","","",""
"Test Usuario 33 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - DESAGUE POR INUNDACION","batch33","COMEKSF001","mauricio.castano","42","16","0,239","PASSED","","",""
"Test Usuario 42 - ANTIOQUIA - ENVIGADO - HOGARES - SERVICIOS EXEQUIAL","batch42","COMEKSF001","mauricio.castano","42","16","0,242","PASSED","","",""
"Test Usuario 02 - BOGOTA - BOGOTA - AUTOS - ABOGADO EN SITIO","batch2","COMEKSF001","mauricio.castano","42","18","0,255","PASSED","","",""
"Test Usuario 39 - AMAZONAS - ARARA - HOGARES - HOSPEDAJE VIAJERO","batch39","COMEKSF001","mauricio.castano","42","16","0,242","PASSED","","",""
"Test Usuario 21 - CASANARE - CARIBAYONA - AUTOS - DIAGNOSTICO VEHICULO","batch21","COMEKSF001","mauricio.castano","38","13","0,29","FAILED","UI","[java.lang.RuntimeException] Fallo la transicion a 'Programado' por timeout","ClickEstadoProgramado.java:129"
"Test Usuario 10 - NARIÃ‘O - PASTO - AUTOS - FACILITADOR VIRTUAL","batch10","COMEKSF001","mauricio.castano","42","16","0,24","PASSED","","",""
"Test Usuario 43 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - GASTOS DE MUDANZA","batch43","COMEKSF001","mauricio.castano","42","16","0,244","PASSED","","",""
"Test Usuario 27 - ANTIOQUIA - ENVIGADO - HOGARES - ABOGADO EN SITIO","batch27","COMEKSF001","mauricio.castano","42","16","0,244","PASSED","","",""
"Test Usuario 41 - ANTIOQUIA - ENVIGADO - HOGARES - SECADO DE ALFOMBRAS","batch41","COMEKSF001","mauricio.castano","42","16","0,244","PASSED","","",""
"Test Usuario 20 - ARAUCA - PANAMA DE ARAUCA - AUTOS - PARQUEADERO","batch20","COMEKSF001","mauricio.castano","42","16","0,248","PASSED","","",""
"Test Usuario 11 - CAUCA - ALMAGUER - AUTOS - ABOGADO VIRTUAL","batch11","COMEKSF001","mauricio.castano","42","16","0,24","PASSED","","",""
"Test Usuario 12 - QUINDIO - ARMENIA - AUTOS - ORIENTACION JURIDICA TELEFONICA AUTOS","batch12","COMEKSF001","mauricio.castano","42","16","0,244","PASSED","","",""
"Test Usuario 30 - ATLANTICO - AGUADA DE PABLO - HOGARES - CERRAJERO HO","batch30","COMEKSF001","mauricio.castano","42","16","0,243","PASSED","","",""
"Test Usuario 37 - VICHADA - PUERTO CARREÃ‘O - HOGARES - VIGILANTE","batch37","COMEKSF001","mauricio.castano","42","16","0,241","PASSED","","",""
"Test Usuario 34 - MAGDALENA - CIÃ‰NAGA - HOGARES - ASESORIA JURIDICA PRESENCIAL","batch34","COMEKSF001","mauricio.castano","42","16","0,242","PASSED","","",""
"Test Usuario 23 - VICHADA - PUERTO CARREÃ‘O  - AUTOS - CAMBIO DE DISPOSITIVO","batch23","COMEKSF001","mauricio.castano","42","16","0,242","PASSED","","",""
"Test Usuario 19 - GUAJIRA - RIOHACHA - AUTOS - RESCATE PARQUEADERO","batch19","COMEKSF001","mauricio.castano","42","16","0,247","PASSED","","",""
"Test Usuario 17 - CORDOBA - ABROJAL - AUTOS - HOSPEDAJE VIAJERO","batch17","COMEKSF001","mauricio.castano","42","16","0,245","PASSED","","",""
"Test Usuario 08 - MAGDALENA - SANTA MARTA - AUTOS - CERRAJERO AUTOS COMPLEJIDAD BAJA","batch8","COMEKSF001","mauricio.castano","42","16","0,248","PASSED","","",""
"Test Usuario 29 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - PLOMERO","batch29","COMEKSF001","mauricio.castano","42","19","0,24","PASSED","","",""
"Test Usuario 15 - META - VILLAVICENCIO - AUTOS - ESTANCIA CONDUCTOR POR HURTO","batch15","COMEKSF001","mauricio.castano","42","16","0,241","PASSED","","",""
"Test Usuario 22 - VICHADA - PUERTO CARREÃ‘O - AUTOS - CAMBIO DE BATERIA","batch22","COMEKSF001","mauricio.castano","42","16","0,244","PASSED","","",""
"Test Usuario 40 - PUTUMAYO - MOCOA - HOGARES - TRASLADO DE BIENES","batch40","COMEKSF001","mauricio.castano","42","16","0,242","PASSED","","",""
"Test Usuario 48 - MAGDALENA - CIENAGA - HOGARES - ORIENTACION JURIDICA TELEFONICA","batch48","COMEKSF001","mauricio.castano","42","16","0,246","PASSED","","",""
"Test Usuario 05 - CUNDINAMARCA - SOACHA - AUTOS - AMBULANCIA","batch5","COMEKSF001","mauricio.castano","42","16","0,244","PASSED","","",""
"Test Usuario 04 - ATLANTICO - BARANOA - AUTOS - FRENOS","batch4","COMEKSF001","mauricio.castano","42","19","0,271","PASSED","","",""
"Test Usuario 38 - VAUPES - MITU - HOGARES - VIGILANTE SP","batch38","COMEKSF001","mauricio.castano","42","15","0,231","PASSED","","",""
"Test Usuario 49 - BOLIVAR - TURBACO - HOGARES - ORIENTACION MEDICA TELEFONICA","batch49","COMEKSF001","mauricio.castano","42","16","0,239","PASSED","","",""
"Test Usuario 46 - NORTE DE SANTANDER - ARBOLEDAS - HOGARES - ASESORIA PSICOLOGICA","batch46","COMEKSF001","mauricio.castano","42","16","0,241","PASSED","","",""
"Test Usuario 09 - BOLIVAR - CARTAGENA LAGUNA CLUB - AUTOS - DESPLAZAMIENTO POR HORAS","batch9","COMEPORTKSF42","hernando.hernandez","42","22","0,349","PASSED","","",""
"Test Usuario 18 - CESAR - VALLEDUPAR - AUTOS - TRASLADO VEHICULO DE REEMPLAZO","batch18","COMEPORTKSF42","hernando.hernandez","42","19","0,286","PASSED","","",""
"Test Usuario 07 - NORTE DE SANTANDER - CUCUTA - AUTOS - CAMBIO LLANTAS","batch7","COMEPORTKSF42","hernando.hernandez","42","19","0,373","PASSED","","",""
"Test Usuario 25 - AMAZONAS - ARARA - AUTOS - MANTENIMIENTO PREVENTIVO","batch25","COMEPORTKSF42","hernando.hernandez","42","20","0,293","PASSED","","",""
"Test Usuario 35 - BOLIVAR - TURBACO - HOGARES - ORIENTACION DIGITAL","batch35","COMEPORTKSF42","hernando.hernandez","42","19","0,277","PASSED","","",""
"Test Usuario 24 - VAUPÃ‰S - MITÃš - AUTOS - INSTALACION","batch24","COMEPORTKSF42","hernando.hernandez","42","19","0,278","PASSED","","",""
"Test Usuario 06 - SANTANDER - BUCARAMANGA - AUTOS - GRUA","batch6","COMEPORTKSF42","hernando.hernandez","42","21","0,379","PASSED","","",""
"Test Usuario 36 - NARIÃ‘O - IPIALES - HOGARES - FACILITADOR VIRTUAL","batch36","COMEPORTKSF42","hernando.hernandez","42","19","0,277","PASSED","","",""
"Test Usuario 44 - ATLANTICO - AGUADA DE PABLO - HOGARES - SEGUIMIENTO A LA REPARACION","batch44","COMEPORTKSF42","hernando.hernandez","42","19","0,281","PASSED","","",""
